name,type,value,date
厦门,XiaMen,13625,2013
上海,ShangHai,16420,2013
深圳,ShenZhen,24402,2013
沈阳,ShenYang,6348,2013
石家庄,ShiJiaZhuang,5503,2013
太原,TaiYuan,7158,2013
天津,TianJin,8746,2013
乌鲁木齐,WuLuMuQi,6111,2013
武汉,WuHan,7717,2013
西安,XiAn,6716,2013
西宁,XiNing,4628,2013
银川,YinChuan,4856,2013
长春,ChangChun,6026,2013
长沙,ChangSha,6292,2013
郑州,ZhengZhou,7162,2013
重庆,ChongQing,5569,2013
北京,BeiJing,18833,2014
成都,ChengDu,7032,2014
大连,DaLian,9216,2014
福州,FuZhou,10719,2014
广州,GuanZhou,15719,2014
贵阳,GuiYang,5608,2014
哈尔滨,HaErBin,6182,2014
海口,HaiKou,7903,2014
杭州,HangZhou,13896,2014
合肥,HeFei,7157,2014
呼和浩特,HuHeHaoTe,5474,2014
济南,JiNan,7369,2014
昆明,KunMing,6384,2014
兰州,LanZhou,6460,2014
南昌,NanChang,6589,2014
南京,NanJing,11198,2014
南宁,NanNing,6627,2014
宁波,NingBo,10745,2014
青岛,QingDao,8344,2014
厦门,XiaMen,15378,2014
上海,ShangHai,16787,2014
深圳,ShenZhen,24723,2014
沈阳,ShenYang,6217,2014
石家庄,ShiJiaZhuang,5737,2014
太原,TaiYuan,7651,2014
天津,TianJin,9219,2014
乌鲁木齐,WuLuMuQi,6429,2014
武汉,WuHan,7951,2014
西安,XiAn,6465,2014
西宁,XiNing,5753,2014
银川,YinChuan,4451,2014
长春,ChangChun,6261,2014
长沙,ChangSha,6116,2014
郑州,ZhengZhou,7571,2014
重庆,ChongQing,5519,2014
北京,BeiJing,22633,2015
成都,ChengDu,6875,2015
大连,DaLian,8929,2015
福州,FuZhou,11653,2015
广州,GuanZhou,14612,2015
贵阳,GuiYang,6029,2015
哈尔滨,HaErBin,6419,2015
海口,HaiKou,7948,2015
杭州,HangZhou,14422,2015
合肥,HeFei,7695,2015
呼和浩特,HuHeHaoTe,5193,2015
济南,JiNan,7686,2015
昆明,KunMing,7393,2015
兰州,LanZhou,6495,2015
南昌,NanChang,7126,2015
南京,NanJing,11489,2015
南宁,NanNing,6646,2015
宁波,NingBo,10708,2015
青岛,QingDao,8902,2015
厦门,XiaMen,16122,2015
上海,ShangHai,20949,2015
深圳,ShenZhen,33942,2015
沈阳,ShenYang,6861,2015
石家庄,ShiJiaZhuang,8601,2015
太原,TaiYuan,7508,2015
天津,TianJin,10107,2015
乌鲁木齐,WuLuMuQi,6669,2015
武汉,WuHan,8556,2015
西安,XiAn,6501,2015
西宁,XiNing,5758,2015
银川,YinChuan,4947,2015
长春,ChangChun,6634,2015
长沙,ChangSha,5856,2015
郑州,ZhengZhou,7537,2015
重庆,ChongQing,5486,2015
北京,BeiJing,27497,2016
成都,ChengDu,7504,2016
大连,DaLian,9354,2016
福州,FuZhou,11089,2016
广州,GuanZhou,16384,2016
贵阳,GuiYang,5957,2016
哈尔滨,HaErBin,6680,2016
海口,HaiKou,9043,2016
杭州,HangZhou,15753,2016
合肥,HeFei,9369,2016
