name,type,value,date
易烊千玺,,76506,2019-11-04
易烊千玺,,69889,2019-11-05
易烊千玺,,61546,2019-11-06
易烊千玺,,53641,2019-11-07
易烊千玺,,59421,2019-11-08
易烊千玺,,67700,2019-11-09
易烊千玺,,77949,2019-11-10
易烊千玺,,63603,2019-11-11
易烊千玺,,49778,2019-11-12
易烊千玺,,41772,2019-11-13
易烊千玺,,39076,2019-11-14
易烊千玺,,40479,2019-11-15
易烊千玺,,54712,2019-11-16
易烊千玺,,55668,2019-11-17
易烊千玺,,41068,2019-11-18
易烊千玺,,41274,2019-11-19
易烊千玺,,59483,2019-11-20
易烊千玺,,46667,2019-11-21
易烊千玺,,39876,2019-11-22
易烊千玺,,51246,2019-11-23
易烊千玺,,52266,2019-11-24
易烊千玺,,34845,2019-11-25
易烊千玺,,42088,2019-11-26
易烊千玺,,67875,2019-11-27
易烊千玺,,119126,2019-11-28
易烊千玺,,60809,2019-11-29
易烊千玺,,58131,2019-11-30
朱一龙,,65133,2019-11-01
朱一龙,,77245,2019-11-02
朱一龙,,82364,2019-11-03
朱一龙,,86017,2019-11-04
朱一龙,,98917,2019-11-05
朱一龙,,128843,2019-11-06
朱一龙,,107728,2019-11-07
朱一龙,,85130,2019-11-08
朱一龙,,107938,2019-11-09
朱一龙,,99579,2019-11-10
朱一龙,,104671,2019-11-11
朱一龙,,90095,2019-11-12
朱一龙,,86190,2019-11-13
朱一龙,,89648,2019-11-14
朱一龙,,122399,2019-11-15
朱一龙,,135917,2019-11-16
朱一龙,,116089,2019-11-17
朱一龙,,112511,2019-11-18
朱一龙,,108352,2019-11-19
朱一龙,,123155,2019-11-20
朱一龙,,117196,2019-11-21
朱一龙,,109042,2019-11-22
朱一龙,,105509,2019-11-23
朱一龙,,134623,2019-11-24
朱一龙,,129144,2019-11-25
朱一龙,,115703,2019-11-26
朱一龙,,114201,2019-11-27
朱一龙,,111877,2019-11-28
朱一龙,,114238,2019-11-29
朱一龙,,112197,2019-11-30
肖战,,77103,2019-11-01
肖战,,99508,2019-11-02
肖战,,97860,2019-11-03
肖战,,74041,2019-11-04
肖战,,69538,2019-11-05
肖战,,6924,2019-11-06
肖战,,67936,2019-11-07
肖战,,70213,2019-11-08
肖战,,87178,2019-11-09
肖战,,92826,2019-11-10
