name,type,value,date
云南省,,30.17,2013年
云南省,,33.55,2014年
云南省,,36.58,2015年
云南省,,37.31,2016年
云南省,,39.35,2017年
云南省,,42.33,2018年
浙江省,,11.64,2000年
浙江省,,12.06,2001年
浙江省,,13.85,2002年
浙江省,,13.27,2003年
浙江省,,13.87,2004年
浙江省,,14.44,2005年
浙江省,,15.24,2006年
浙江省,,0,2007年
浙江省,,16.23,2008年
浙江省,,16.74,2009年
浙江省,,16.28,2010年
浙江省,,16.97,2011年
浙江省,,17.49,2012年
浙江省,,16.86,2013年
浙江省,,16.54,2014年
浙江省,,25.88,2015年
浙江省,,17.22,2016年
浙江省,,17.83,2017年
浙江省,,17.52,2018年
重庆市,,1.45,2000年
重庆市,,1.41,2001年
重庆市,,1.41,2002年
重庆市,,1.43,2003年
重庆市,,1.61,2004年
重庆市,,1.65,2005年
重庆市,,1.71,2006年
重庆市,,1.87,2007年
重庆市,,2.44,2008年
重庆市,,2.24,2009年
重庆市,,2.51,2010年
重庆市,,2.78,2011年
重庆市,,3.13,2012年
重庆市,,3.41,2013年
重庆市,,3.37,2014年
重庆市,,3.5,2015年
重庆市,,3.66,2016年
重庆市,,3.88,2017年
重庆市,,4.2,2018年
